id,day,symbol,time,timestamp,price,volume
339,2024-09-20,SPX241220C05000000,2024-09-20T14:27:21,1726842441330,779.49,1
340,2024-09-20,SPX241220C05000000,2024-09-20T14:28:50,1726842530592,779.07,2
341,2024-09-20,SPX241220C05000000,2024-09-20T14:29:18,1726842558203,778.37,2
342,2024-09-20,SPX241220C05000000,2024-09-20T14:29:18,1726842558203,778.37,3
343,2024-09-20,SPX241220C05000000,2024-09-20T14:31:24,1726842684352,776.15,2
344,2024-09-20,SPX241220C05000000,2024-09-20T14:31:35,1726842695514,776.03,1
345,2024-09-20,SPX241220C05000000,2024-09-20T14:35:42,1726842942748,778.23,2
346,2024-09-20,SPX241220C05000000,2024-09-20T14:38:49,1726843129181,781.42,7
347,2024-09-20,SPX241220C05000000,2024-09-20T14:39:12,1726843152291,782.19,10
348,2024-09-20,SPX241220C05000000,2024-09-20T14:39:33,1726843173515,782.07,3
349,2024-09-20,SPX241220C05000000,2024-09-20T14:40:36,1726843236403,781.15,8
350,2024-09-20,SPX241220C05000000,2024-09-20T14:53:13,1726843993387,774.26,2
351,2024-09-20,SPX241220C05000000,2024-09-20T15:14:05,1726845245015,764.09,1
352,2024-09-20,SPX241220C05000000,2024-09-20T15:27:22,1726846042560,768.25,41
353,2024-09-20,SPX241220C05000000,2024-09-20T15:40:03,1726846803442,771.84,5
354,2024-09-20,SPX241220C05000000,2024-09-20T15:48:20,1726847300730,777.59,1
355,2024-09-20,SPX241220C05000000,2024-09-20T15:50:38,1726847438190,776.12,18
356,2024-09-20,SPX241220C05000000,2024-09-20T16:03:40,1726848220573,776.23,1
357,2024-09-20,SPX241220C05000000,2024-09-20T16:37:00,1726850220817,783.03,1
358,2024-09-20,SPX241220C05000000,2024-09-20T16:37:38,1726850258487,785,1
359,2024-09-20,SPX241220C05000000,2024-09-20T16:38:01,1726850281378,783.75,14
360,2024-09-20,SPX241220C05000000,2024-09-20T16:48:53,1726850933655,786.29,6
361,2024-09-20,SPX241220C05000000,2024-09-20T16:48:53,1726850933655,786.29,4
363,2024-09-20,SPX241220C05000000,2024-09-20T16:50:09,1726851009882,786.75,60
365,2024-09-20,SPX241220C05000000,2024-09-20T16:50:15,1726851015346,788,1
366,2024-09-20,SPX241220C05000000,2024-09-20T16:59:38,1726851578463,785.97,1
367,2024-09-20,SPX241220C05000000,2024-09-20T17:03:57,1726851837798,785.74,1
368,2024-09-20,SPX241220C05000000,2024-09-20T17:11:18,1726852278931,784.75,1
369,2024-09-20,SPX241220C05000000,2024-09-20T17:12:28,1726852348455,786.4,10
370,2024-09-20,SPX241220C05000000,2024-09-20T17:12:40,1726852360997,787,1
371,2024-09-20,SPX241220C05000000,2024-09-20T17:14:13,1726852453195,788,1
372,2024-09-20,SPX241220C05000000,2024-09-20T17:31:13,1726853473108,787.57,2
373,2024-09-20,SPX241220C05000000,2024-09-20T17:35:51,1726853751884,790,1
374,2024-09-20,SPX241220C05000000,2024-09-20T17:36:12,1726853772374,789.2,105
375,2024-09-20,SPX241220C05000000,2024-09-20T17:55:23,1726854923254,784.68,1
377,2024-09-20,SPX241220C05000000,2024-09-20T17:57:41,1726855061256,784.21,1
378,2024-09-20,SPX241220C05000000,2024-09-20T17:58:55,1726855135643,784.94,1
379,2024-09-20,SPX241220C05000000,2024-09-20T17:59:00,1726855140272,784.94,1
380,2024-09-20,SPX241220C05000000,2024-09-20T17:59:05,1726855145093,784.97,1
381,2024-09-20,SPX241220C05000000,2024-09-20T17:59:07,1726855147886,785.38,1
382,2024-09-20,SPX241220C05000000,2024-09-20T17:59:12,1726855152644,785.4,1
383,2024-09-20,SPX241220C05000000,2024-09-20T17:59:12,1726855152913,785.4,2
384,2024-09-20,SPX241220C05000000,2024-09-20T17:59:56,1726855196900,784.95,1
385,2024-09-20,SPX241220C05000000,2024-09-20T18:01:07,1726855267289,784.93,1
386,2024-09-20,SPX241220C05000000,2024-09-20T18:01:12,1726855272518,783.61,1
387,2024-09-20,SPX241220C05000000,2024-09-20T18:01:12,1726855272809,783.61,5
388,2024-09-20,SPX241220C05000000,2024-09-20T18:20:31,1726856431183,774.69,2
389,2024-09-20,SPX241220C05000000,2024-09-20T18:21:29,1726856489542,774.37,1
390,2024-09-20,SPX241220C05000000,2024-09-20T18:23:11,1726856591565,773.21,3
391,2024-09-20,SPX241220C05000000,2024-09-20T18:24:59,1726856699861,773.1,1
392,2024-09-20,SPX241220C05000000,2024-09-20T18:32:36,1726857156783,771.63,1
393,2024-09-20,SPX241220C05000000,2024-09-20T19:30:00,1726860600299,785.44,1
394,2024-09-20,SPX241220C05000000,2024-09-20T19:31:17,1726860677957,785.08,5
395,2024-09-20,SPX241220C05000000,2024-09-20T19:35:27,1726860927567,785.52,1
396,2024-09-20,SPX241220C05000000,2024-09-20T19:38:36,1726861116454,792,1
397,2024-09-20,SPX241220C05000000,2024-09-20T19:40:13,1726861213963,790,1
398,2024-09-20,SPX241220C05000000,2024-09-20T19:40:18,1726861218976,791,1
399,2024-09-20,SPX241220C05000000,2024-09-20T19:40:54,1726861254440,791,1
400,2024-09-20,SPX241220C05000000,2024-09-20T19:41:25,1726861285237,792,1
401,2024-09-20,SPX241220C05000000,2024-09-20T19:57:26,1726862246116,790,1000
402,2024-09-20,SPX251219P03500000,2024-09-20T16:34:34,1726850074450,36.56,2
403,2024-09-20,SPX261218P05500000,2024-09-20T14:12:27,1726841547593,361.15,1
404,2024-09-20,SPX261218P05500000,2024-09-20T14:12:35,1726841555759,360.15,1
405,2024-09-20,SPX241220C05100000,2024-09-20T15:18:55,1726845535825,672.52,1
406,2024-09-20,SPX241220C05100000,2024-09-20T16:37:21,1726850241153,691,1
407,2024-09-20,SPX241220C05100000,2024-09-20T16:38:22,1726850302770,693,1
408,2024-09-20,SPX241220C05100000,2024-09-20T16:50:11,1726851011470,695,1
409,2024-09-20,SPX241220C05100000,2024-09-20T17:12:22,1726852342548,693,1
410,2024-09-20,SPX241220C05100000,2024-09-20T17:12:31,1726852351343,694,1
411,2024-09-20,SPX241220C05100000,2024-09-20T17:14:11,1726852451668,695,1
412,2024-09-20,SPX241220C05100000,2024-09-20T17:34:23,1726853663701,697,1
413,2024-09-20,SPX241220C05100000,2024-09-20T19:38:08,1726861088190,695,1
414,2024-09-20,SPX241220C05100000,2024-09-20T19:38:13,1726861093854,696,1
415,2024-09-20,SPX241220C05100000,2024-09-20T19:38:36,1726861116791,700,1
